PredictedLabel,ActualLabel,Message,Reasoning,Sha,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,WorkItems,TotalFiles,ModifiedFiles,AddedFiles,DeletedFiles,TotalLines,NetLines,AddedLines,DeletedLines,HasAddedFiles,HasDeletedFiles,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,IsWeekend,MessageLength,WordCount
true,false,Added game manager tests,Testing often indicates an attempt to fix bugs by ensuring code stability and reliability.,10090c5c6ff180eec56a8503231670ee661c049a,emergence,e4ff7c96fddbdcd7bfa4fe3ade452c46848d6a1b,,false,1,2019-05-26 16:25:54-04:00,1,2019-05-26 20:25:54,0,3,2,1,0,166,69,70,1,true,false,Sunday,May,2,2019,16,Afternoon,true,24,4
true,true,Improved unit test performance,Enhancing unit tests can be part of fixing bugs by improving the detection and diagnosis capabilities.,f3f8467b5b03a47fc55db48749bea4bc7af8e9d7,emergence,3b09da6deed7999ed294918307513bdb74c26a60,,false,1,2019-05-27 23:30:52-04:00,1,2019-05-28 03:30:52,0,1,1,0,0,66,-2,3,5,false,false,Monday,May,2,2019,23,Evening,false,30,4
true,false,Command execution is now invokable from the UI,Enhancing usability can imply fixing a prior limitation where command execution was not accessible via the user interface.,140a1ecadbcfd402524adccfd975473473b915a8,emergence,df166c116aff697e79ac22d1b25c8a46cd89fdc3,,false,1,2019-05-28 02:20:43-04:00,1,2019-05-28 06:20:43,0,11,10,1,0,1206,48,61,13,true,false,Tuesday,May,2,2019,2,Night,false,46,8
true,false,Added an explosion test,The presence of the word 'test' implies rectification of a problem,12236e3540a98f0cf229646359f9a1f34768dc15,emergence,b2cf15d5ddd7fd217cb6fa70e46e07981e36f8f2,,false,1,2019-05-26 20:40:03-04:00,1,2019-05-27 00:40:03,0,3,2,1,0,197,44,44,0,true,false,Sunday,May,2,2019,20,Evening,true,23,4
true,false,Added a helpy wander test,The term 'test' implies verification of previous issues or bugs,0a93822c819e7e8b5f0be338541679ead8580266,emergence,5aa5c24dedc08a57b2fc1252a3d7a9d8f1b585da,,false,1,2019-05-31 13:55:38-04:00,1,2019-05-31 17:55:38,0,2,2,0,0,74,18,22,4,false,false,Friday,May,2,2019,13,Afternoon,false,25,5
false,false,Updated documentation,Documentation updates are typically unrelated to fixing code issues,fcf265e2bdb57db6420a139416487e11930fef33,gitstractor,8b1c4e608426c2cdd04f74f206a06fe4ff84a268,,false,1,2023-03-26 00:24:20-04:00,1,2023-03-26 04:24:20,0,1,1,0,0,45,1,2,1,false,false,Sunday,March,1,2023,0,,true,21,2
false,false,Update README.md,Updating documentation does not directly relate to fixing bugs,32b421c8c2c6bd947e2788d02da7b3e1791b1a59,gitstractor,cff5d404605f37a8f614520380c18102322aa912,,false,1,2023-03-28 08:57:26-04:00,2,2023-03-28 12:57:26,0,1,1,0,0,23,2,3,1,false,false,Tuesday,March,1,2023,8,Morning,false,16,2
false,false,Displaying progress,Displays progress likely refers to development or UI enhancements rather than fixing a bug.,52a8f2bce57b12decdf7157c920e4dd9ae99e70f,gitstractor,9172d331d3cc1c90a7296df57166d275ec8eaacd,,false,1,2024-05-30 21:30:40-04:00,1,2024-05-31 01:30:40,0,3,1,2,0,170,99,123,24,true,false,Thursday,May,2,2024,21,Evening,false,19,2
false,false,Added Power BI instructions and template,The statement refers to adding new functionality related to Power BI rather than resolving a bug.,0c1830f7b49efa859e132dc3ab8bd32443e7c097,gitstractor,aa642aeeede022946f1e9bdc86e01e9ac4cd66d8,,false,1,2023-04-01 20:41:09-04:00,1,2023-04-02 00:41:09,0,5,2,3,0,3643,20,24,4,true,false,Saturday,April,2,2023,20,Evening,true,40,6
false,false,Create CONTRIBUTING.md,This is likely about setting up a contribution guideline for the project rather than fixing existing bugs.,4b75a6de382eece98ec764165b71edd5d193df9d,gitstractor,91ff98ce59a421be5ca7c32ce9bf4e503f0c99c2,,false,1,2023-03-28 00:24:35-04:00,2,2023-03-28 04:24:35,0,1,0,1,0,5,5,5,0,true,false,Tuesday,March,1,2023,0,,false,22,2
false,true,Cleaned up visuals,Improving the look-and-feel is usually not related to fixing bugs unless explicitly stated.,aa642aeeede022946f1e9bdc86e01e9ac4cd66d8,gitstractor,8b39fc12b6ee1e7f244d225751d7d74c1d95257b,,false,1,2023-04-01 19:43:17-04:00,1,2023-04-01 23:43:17,0,1,1,0,0,1342,0,0,0,false,false,Saturday,April,2,2023,19,Evening,true,18,3
false,false,Beginning inclusion of PowerBI Prototype,Incorporating prototype typically indicates development or testing phases rather than fixing bugs.,91bb44f6fdf311f3d2b1d414e64d4825e848811d,gitstractor,6b952eeaa22b25c245654ff9bced33b6bf599dc3,,false,1,2023-04-01 17:22:34-04:00,1,2023-04-01 21:22:34,0,1,0,1,0,1318,0,0,0,true,false,Saturday,April,2,2023,17,Afternoon,true,40,5
false,false,Author writing,Writing is an activity and does not necessarily imply fixing a bug,9dd71a3ed938e36ac7be6463363d531e96250189,gitstractor,4273f9670bbb6866502e156eb1f4c96d2c74876a,,false,1,2023-03-26 20:51:33-04:00,1,2023-03-27 00:51:33,0,5,4,1,0,291,82,97,15,true,false,Sunday,March,1,2023,20,Evening,true,14,2
false,false,Create .github/FUNDING.yml,.github/FUNDING.yml is related to GitHub marketplace setup and not about fixing a bug.,cff5d404605f37a8f614520380c18102322aa912,gitstractor,344a1743fa95b05eb49f908ee28228a99933e427,,false,1,2023-03-28 00:26:36-04:00,2,2023-03-28 04:26:36,0,1,0,1,0,13,13,13,0,true,false,Tuesday,March,1,2023,0,,false,26,2
false,false,Added bytes,"Adding bytes typically refers to increasing data capacity, not fixing bugs",4273f9670bbb6866502e156eb1f4c96d2c74876a,gitstractor,cc68e3f73810063dab7a89fd54635cbfd21bdf2f,,false,1,2023-03-26 20:15:58-04:00,1,2023-03-27 00:15:58,0,3,3,0,0,246,19,26,7,false,false,Sunday,March,1,2023,20,Evening,true,11,2
true,true,Some significant cleanup and tests for commit extraction,Cleaning up code typically implies fixing bugs or improving code quality.,07b5d0be103a4c6ee83724d4bdb78961361ab6de,gitstractor,c7ed357a8c38915e1a7316ab30dba2ab9b9c00bf,,false,1,2023-03-28 00:17:57-04:00,1,2023-03-28 04:17:57,0,14,7,7,0,609,223,322,99,true,false,Tuesday,March,1,2023,0,,false,56,8
true,true,Fixed linux extraction bug when directory doesn't exist,Directly mentions fixing an issue which indicates a bug was present in the code.,9172d331d3cc1c90a7296df57166d275ec8eaacd,gitstractor,212ff7b956324781baf7939c76bacba9cd38dfa1,,false,1,2024-05-27 20:59:41-04:00,1,2024-05-28 00:59:41,0,1,1,0,0,62,3,3,0,false,false,Monday,May,2,2024,20,Evening,false,55,8
true,true,"Fixed bad CSV value, added FileCommits.csv",The commit is related to resolving an issue with 'bad CSV value'.,9d4b7a735e4bb069a788a31fc5ed11261b41f42c,gitstractor,69971287fc10168322e398ba4cdc73c9549c7579,,false,1,2023-03-31 21:51:45-04:00,1,2023-04-01 01:51:45,0,7,6,1,0,390,48,72,24,true,false,Friday,March,1,2023,21,Evening,false,42,6
true,true,Better author testing,Improving test coverage can be part of fixing bugs if previous tests did not catch them,c7ed357a8c38915e1a7316ab30dba2ab9b9c00bf,gitstractor,8f5ff47612a1629dc2e459d743ec324cfed85be3,,false,1,2023-03-27 23:37:35-04:00,1,2023-03-28 03:37:35,0,7,5,2,0,356,55,122,67,true,false,Monday,March,1,2023,23,Evening,false,21,3
true,true,Fixed CommiterDate column in Notebook,The commit message indicates addressing an issue with the 'CommitterDate' column.,9e6f2be9e063c011e7ec48974b328cf989983445,gitstractor,681c30b292b237a1eb0261763eb6b8d6f65ba611,,false,1,2023-04-01 14:54:34-04:00,1,2023-04-01 18:54:34,0,1,1,0,0,92767,0,63,63,false,false,Saturday,April,2,2023,14,Afternoon,true,37,5
true,true,Revised readme since the project is now technically usable.,The context suggests fixing issues for technical use,04880090d15cf8902f8093403bbf824c94938d23,gitstractor,910706c32e6e39a2a0c969bdef632b16d092a2b4,,false,1,2023-04-01 00:12:42-04:00,1,2023-04-01 04:12:42,0,1,1,0,0,53,30,37,7,false,false,Saturday,April,2,2023,0,,true,59,9
false,false,Update dependencies from https://github.com/dotnet/arcade build 20240510.2 (#7151),Updating dependencies is part of regular maintenance,86e7bff9c7defb970a7fb77d8016ddd3b7865d7f,mlnet,cdfe33a6699d0b32bf39c1ec09ddc54210609888,,false,188,2024-05-13 12:54:01-04:00,7,2024-05-13 16:54:01,1,7,7,0,0,1429,100,177,77,false,false,Monday,May,2,2024,12,Morning,false,82,7
false,false,Using internal TempFilePath (#6180),The commit message does not indicate fixing an issue but rather states the use of a file path.,743bc64bcec774666b08cb6382b547bdda2985a1,mlnet,91b75d153c960f14b56965cf2ec390abe4eddd44,,false,117,2022-05-23 23:04:32-04:00,7,2022-05-24 03:04:32,1,4,4,0,0,2118,4,16,12,false,false,Monday,May,2,2022,23,Evening,false,35,4
false,false,Add Backport github workflow (#6944),The commit description references creating a new GitHub workflow rather than fixing an existing bug.,d0d8569220da60ff8acde3650393110c54dea8d0,mlnet,9f4a389891906a6d15bbc2f7307f7aacbf2ea8ef,,false,167,2024-01-08 16:15:51-05:00,7,2024-01-08 21:15:51,1,1,0,1,0,29,29,29,0,true,false,Monday,January,1,2024,16,Afternoon,false,36,5
false,false,Updated build docs for .NET Core 3.1 (#4967),Updating documentation does not directly fix a bug in the codebase.,329817aa8d12f7ac2ad6315ed891c2f337482fd3,mlnet,b00b703c49d5ada3d16244eafa962b829a01a01f,,false,138,2020-03-24 19:10:20-04:00,7,2020-03-24 23:10:20,1,3,3,0,0,149,5,12,7,false,false,Tuesday,March,1,2020,19,Evening,false,44,8
false,false,Simplify CodeGen - phase 2 (#4972),The commit message suggests an improvement in the development process rather than fixing a bug.,9f52664edee105e36cf3a962794b1fca8680905b,mlnet,103e0af7f4fa529f0550cbf231050bc2e32b73ee,,false,139,2020-03-30 23:27:09-04:00,7,2020-03-31 03:27:09,1,15,14,1,0,2772,103,154,51,true,false,Monday,March,1,2020,23,Evening,false,34,6
false,false,Update TorchSharp to 0.98.3 (#6436),This commit likely corresponds to an update or release of a library rather than fixing a bug.,17c061acd1cc87a84b9a821ff95f235d836a3737,mlnet,8481c2a00e73e0c0ac97e112483b2d3a35a4a7f8,,false,141,2022-11-07 17:19:39-05:00,7,2022-11-07 22:19:39,1,1,1,0,0,83,0,1,1,false,false,Monday,November,4,2022,17,Afternoon,false,35,5
false,false,Add more required Tokenizer APIs (#7114),Increasing the number of API references is related to feature expansion or documentation updates rather than fixing a bug.,c99f7e3abb03cf3160e09025c86c30f5cae5be75,mlnet,c96aac79e47ca7c0c424733e5cfde20606dcbac1,,false,195,2024-04-03 14:09:24-04:00,7,2024-04-03 18:09:24,1,4,4,0,0,1870,143,149,6,false,false,Wednesday,April,2,2024,14,Afternoon,false,40,6
false,false, Created sample for 'LatentDirichletAllocation' API. (#3191),The commit message indicates the addition of a new feature or documentation rather than fixing a bug.,a8915f496113bc9dd47cabd65e7ce0c99dc63be1,mlnet,b8a70ac494ea8dae832621c782ba30887d0b9cc4,,false,5,2019-04-04 20:13:11-04:00,7,2019-04-05 00:13:11,1,3,1,1,1,621,13,75,62,true,true,Thursday,April,2,2019,20,Evening,false,60,6
false,false,Adds a type='bullet' tag to the documentation so that the bulleted list (#2450),This change is related to improving documentation presentation rather than fixing code issues.,40dc35bea851c415911726c36712321b66dafe8b,mlnet,453f19191d9a7492030829fc1890fe68c41a3bcf,,false,72,2019-02-07 13:28:38-05:00,26,2019-02-07 18:28:38,1,1,1,0,0,139,0,1,1,false,false,Thursday,February,1,2019,13,Afternoon,false,79,13
false,false,Add doc comments (#1596),Documentation update does not fix bugs,ee35ce5b0071a8238060972e0ef1b9aeda6fe3d7,mlnet,1162d1094435e4592f4864d4a57dc0426afe197a,,false,42,2019-02-04 00:17:45-05:00,8,2019-02-04 05:17:45,1,1,1,0,0,938,173,175,2,false,false,Monday,February,1,2019,0,,false,24,4
false,false,"XML docs for Permutation feature importance for Binary, Multi-class and Ranking trainers. (#3455)",This appears to be documentation related to a feature rather than fixing a bug.,f829b341b0c31310f0b3fd5d5bbff00f284f1b2b,mlnet,dc61418ad6efcbd10aeeab146fb43e1660f06915,,false,25,2019-04-22 00:26:09-04:00,7,2019-04-22 04:26:09,1,5,5,0,0,1037,-1,22,23,false,false,Monday,April,2,2019,0,,false,97,13
false,false,Added release notes for v1.5 release and updated version info (#5151),The commit appears focused on documentation rather than fixing code issues.,121a999e38166e6515d690cbaae84fa848b846a3,mlnet,b371384c00a37b7f1d089c93ff332409d75f1f3d,,false,118,2020-05-26 13:53:01-04:00,7,2020-05-26 17:53:01,1,2,1,1,0,121,79,81,2,true,false,Tuesday,May,2,2020,13,Afternoon,false,69,11
false,false,XML documentation for FastForest binary classification. (#3399),The commit appears to be related to improving code clarity and documentation rather than fixing a bug.,09b72dab3901c6f39dbc57eae8dc0d94112d303e,mlnet,4d5bf08ab3dcbcf80b88c8ee71758409e06dfb54,,false,25,2019-04-19 16:23:09-04:00,7,2019-04-19 20:23:09,1,3,2,1,0,769,45,51,6,true,false,Friday,April,2,2019,16,Afternoon,false,63,7
false,false,Add Xunit.Combinatorial for test projects (#4545),XUnit.Combinatorial is a testing framework extension and not directly related to bug fixing.,0e7e25c7fc04065a2cb8b2001f2a18164b0db6a0,mlnet,a4b4660f28277f48a3455f769721453beefc532d,,false,142,2019-12-08 12:42:36-05:00,7,2019-12-08 17:42:36,1,2,2,0,0,110,2,2,0,false,false,Sunday,December,4,2019,12,Morning,true,49,6
false,false,Towards #3204 - documentation for FeatureContributionCalculatingEstimator (#3384),The commit message is referring to an update in process or documentation related to a feature update.,b9a0b070336a93690b235fbead2ac159cb0283e6,mlnet,a48dcef61aa109f2f79d2e0eb69bd8685c5001d7,,false,22,2019-04-19 20:20:02-04:00,7,2019-04-20 00:20:02,2,2,2,0,0,447,19,67,48,false,false,Friday,April,2,2019,20,Evening,false,81,7
false,false,Tensorflow GetModelSchema should support unfrozen models (#2112),This comment suggests an enhancement for more flexibility in model handling,72a4eb63ba197098caa3c76d2da019a4507c7228,mlnet,a9274796e2e1536e1ea27b6a77efb006b9cdaa0d,,false,26,2019-01-11 12:18:27-05:00,7,2019-01-11 17:18:27,1,2,2,0,0,1093,5,17,12,false,false,Friday,January,1,2019,12,Morning,false,64,7
false,false,Confidence Intervals for Permutation Feature Importance (#1844),The commit title suggests a methodological advancement rather than fixing a bug.,41d3196f2f583a6368609b30a169d2e543d05597,mlnet,edb3d5b6332b8b91426bc54658ef99c72c0abee3,,false,36,2018-12-19 21:02:09-05:00,7,2018-12-20 02:02:09,1,4,4,0,0,1655,220,540,320,false,false,Wednesday,December,4,2018,21,Evening,false,63,7
false,true,Provide seed parameter for TrainTest routine (#1885),This statement seems related to setting up a machine learning training process rather than fixing code bugs.,7b9d3b09d1c8b4e3c35485774e247f6e9a17a913,mlnet,104d4b224a3955013d0da334f2efc87f5b8581ff,,false,26,2018-12-17 12:52:58-05:00,7,2018-12-17 17:52:58,1,4,4,0,0,1445,30,108,78,false,false,Monday,December,4,2018,12,Morning,false,52,7
false,false,"Update Onnx Convert documentation, limited to ONNX-ML target platforms",The commit appears to be cosmetic improvements or clarifications for documentation related to a feature and not a bugfix.,1679be3b5b684ad4c86004f7734ba40812dd841d,mlnet,f85e722fbd6b1710d104e85e6b3bcef4e593b5d2,,false,47,2018-07-08 21:07:45-04:00,47,2018-07-09 01:07:45,0,1,1,0,0,76,-1,5,6,false,false,Sunday,July,3,2018,21,Evening,true,70,9
false,false,Moving FastTree from Runtime to Trainers.  (#1347),Switching modules or classes does not indicate a bugfix.,69a549e5119a63c1740cdf2526098337b42a76f5,mlnet,ca334bf0f8e59c57c696bf607aa4b4dadd510d01,,false,43,2018-10-24 14:30:39-04:00,7,2018-10-24 18:30:39,1,109,109,0,0,43037,41,246,205,false,false,Wednesday,October,4,2018,14,Afternoon,false,50,7
false,false,Enable the internal code analyzer for test projects (#4731),Enabling an analyzer is likely aimed at improving development practices rather than fixing a bug.,647771c6b8ed49c94fb6109bdcb05d1cda1b5783,mlnet,4779b81dff7a2ccda43a2e8d65e3bd3094d39b0a,,false,142,2020-01-29 22:51:51-05:00,7,2020-01-30 03:51:51,1,2,2,0,0,92,32,33,1,false,false,Wednesday,January,1,2020,22,Evening,false,59,9
false,false,Extract IsTestMethod to a shared analyzer helper (#4802),The provided statement refers to code analysis setup and not directly related to bug fixing in commit messages.,906af88307befd9789956ee8617b6be2429453f1,mlnet,b228fd9724253129501357617961535bb11ca133,,false,142,2020-02-06 18:03:01-05:00,7,2020-02-06 23:03:01,1,3,1,2,0,159,25,57,32,true,false,Thursday,February,1,2020,18,Afternoon,false,56,8
false,false,These changes allow for ML.NET to be built from source by VS2019  (#3742),This change appears to enable building using a specific tool and does not mention fixing an issue.,b0fdb444a4acaf402c706dcbeaf157eb2668ccd3,mlnet,3fb725697bdaae3f7c4c09573efa0eee21f6af49,,false,115,2019-05-17 15:55:14-04:00,7,2019-05-17 19:55:14,1,3,3,0,0,277,3,16,13,false,false,Friday,May,2,2019,15,Afternoon,false,73,13
false,false,Adding release notes for v0.11 (#2860),Release notes typically summarize new features or bug fixes but the commit message alone does not indicate a bug fix.,633a50bd193003a197f9da9f9110e56c338d120b,mlnet,61aa540e037baff96012bd130e7129cd6f60ab0f,,false,10,2019-03-05 16:21:00-05:00,7,2019-03-05 21:21:00,1,1,0,1,0,40,40,40,0,true,false,Tuesday,March,1,2019,16,Afternoon,false,38,6
false,false,Update release notes. (#3825),Updating release notes does not indicate fixing a bug but rather communicating changes or improvements.,4cd1bcd0b42b1e513988c2a649202ef69545aa06,mlnet,d4d0f9b7c65804214f0b3e17b6f2552eb4306a15,,false,25,2019-06-04 20:51:14-04:00,7,2019-06-05 00:51:14,1,1,1,0,0,118,0,1,1,false,false,Tuesday,June,2,2019,20,Evening,false,29,4
false,false,Documentation for Multiclass SDCA (#3433),"The commit message refers to documentation, which is unrelated to bug fixes.",27b6cf3045d3b10887610f4932e39ec6e551132b,mlnet,6cb5a37ebe30042570b809b78bbd8f33acbec8a9,,false,66,2019-04-20 03:24:14-04:00,7,2019-04-20 07:24:14,1,2,2,0,0,1550,123,139,16,false,false,Saturday,April,2,2019,3,Night,true,41,5
false,false,Adding Shuffle to the catalog (#2427),Shuffling a list is typically an enhancement feature rather than fixing an existing bug.,29348f9298cf6e5d0b208c0a40106ddc20d522dc,mlnet,d1a2962b85138c186d8b4cbbb77c4c458b3abc87,,false,36,2019-02-06 14:54:22-05:00,7,2019-02-06 19:54:22,1,4,3,1,0,1074,102,108,6,true,false,Wednesday,February,1,2019,14,Afternoon,false,37,6
false,false,Using the latest Numeric vector apis (#2082),Adopting an API does not necessarily fix a bug.,bdc9a9e1348abfdd2287d43e2633089e9eba36c7,mlnet,da973babd77475093ef6633a7d0ca2fb45d65e46,,false,19,2019-01-09 13:04:37-05:00,7,2019-01-09 18:04:37,1,5,5,0,0,4296,0,134,134,false,false,Wednesday,January,1,2019,13,Afternoon,false,44,7
false,false,upgrade to .NET Interactive 1.0.0-beta.22103.1 (#6089),Upgrading frameworks or versions is not typically considered a bugfix but rather an enhancement.,cd41384088fb99199d5561ea68b00dc5bdbef49f,mlnet,e1b30bb25ea23542c40abab8397bfb6c06582192,,false,192,2022-02-16 23:06:07-05:00,7,2022-02-17 04:06:07,1,3,3,0,0,220,0,8,8,false,false,Wednesday,February,1,2022,23,Evening,false,54,6
